Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Year Code,Year,Months Code,Months,Unit,Value,Flag
#country+code,#date+start,#date+end,,,#country+name,,,,,,#date+year,,,#indicator+type,#indicator+value+num,
LKA,1970-01-01,1970-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1970,1970,7021,Annual value,,5.952370005000000,X
LKA,1970-01-01,1970-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1970,1970,7001,January,,5.952370005000000,X
LKA,1970-02-01,1970-02-28,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1970,1970,7002,February,,5.952370005000000,X
LKA,1970-03-01,1970-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1970,1970,7003,March,,5.952370005000000,X
LKA,1970-04-01,1970-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1970,1970,7004,April,,5.952370005000000,X
LKA,1970-05-01,1970-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1970,1970,7005,May,,5.952370005000000,X
LKA,1970-06-01,1970-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1970,1970,7006,June,,5.952370005000000,X
LKA,1970-07-01,1970-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1970,1970,7007,July,,5.952370005000000,X
LKA,1970-08-01,1970-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1970,1970,7008,August,,5.952370005000000,X
LKA,1970-09-01,1970-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1970,1970,7009,September,,5.952370005000000,X
LKA,1970-10-01,1970-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1970,1970,7010,October,,5.952370005000000,X
LKA,1970-11-01,1970-11-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1970,1970,7011,November,,5.952370005000000,X
LKA,1970-12-01,1970-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1970,1970,7012,December,,5.952370005000000,X
LKA,1971-01-01,1971-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1971,1971,7021,Annual value,,5.934948621000000,X
LKA,1971-01-01,1971-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1971,1971,7001,January,,5.952370005000000,X
LKA,1971-02-01,1971-02-28,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1971,1971,7002,February,,5.952370005000000,X
LKA,1971-03-01,1971-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1971,1971,7003,March,,5.952370005000000,X
LKA,1971-04-01,1971-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1971,1971,7004,April,,5.952370005000000,X
LKA,1971-05-01,1971-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1971,1971,7005,May,,5.952370005000000,X
LKA,1971-06-01,1971-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1971,1971,7006,June,,5.952370005000000,X
LKA,1971-07-01,1971-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1971,1971,7007,July,,5.952370005000000,X
LKA,1971-08-01,1971-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1971,1971,7008,August,,5.952370005000000,X
LKA,1971-09-01,1971-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1971,1971,7009,September,,5.952370005000000,X
LKA,1971-10-01,1971-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1971,1971,7010,October,,5.952370005000000,X
LKA,1971-11-01,1971-11-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1971,1971,7011,November,,5.952370005000000,X
LKA,1971-12-01,1971-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1971,1971,7012,December,,5.743313397100000,X
LKA,1972-01-01,1972-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1972,1972,7001,January,,5.482467698100000,X
LKA,1972-02-01,1972-02-29,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1972,1972,7002,February,,5.482467698100000,X
LKA,1972-03-01,1972-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1972,1972,7003,March,,5.482467698100000,X
LKA,1972-04-01,1972-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1972,1972,7004,April,,5.482467698100000,X
LKA,1972-05-01,1972-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1972,1972,7005,May,,5.482467698100000,X
LKA,1972-06-01,1972-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1972,1972,7006,June,,5.482467698100000,X
LKA,1972-07-01,1972-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1972,1972,7007,July,,6.176999999000000,X
LKA,1972-08-01,1972-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1972,1972,7008,August,,6.399999999000000,X
LKA,1972-09-01,1972-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1972,1972,7009,September,,6.399999999000000,X
LKA,1972-10-01,1972-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1972,1972,7010,October,,6.461999999000000,X
LKA,1972-11-01,1972-11-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1972,1972,7011,November,,6.611999999000000,X
LKA,1972-12-01,1972-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1972,1972,7012,December,,6.697999999000000,X
LKA,1973-01-01,1973-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1973,1973,7001,January,,6.689999999000000,X
LKA,1973-02-01,1973-02-28,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1973,1973,7002,February,,6.555999999000000,X
LKA,1973-03-01,1973-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1973,1973,7003,March,,6.394999999000000,X
LKA,1973-04-01,1973-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1973,1973,7004,April,,6.337999999000000,X
LKA,1973-05-01,1973-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1973,1973,7005,May,,6.224999999000000,X
LKA,1973-06-01,1973-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1973,1973,7006,June,,6.101999999000000,X
LKA,1973-07-01,1973-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1973,1973,7007,July,,6.148999999000000,X
LKA,1973-08-01,1973-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1973,1973,7008,August,,6.271999999000000,X
LKA,1973-09-01,1973-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1973,1973,7009,September,,6.389999999000000,X
LKA,1973-10-01,1973-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1973,1973,7010,October,,6.465999999000000,X
LKA,1973-11-01,1973-11-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1973,1973,7011,November,,6.552999999000000,X
LKA,1973-12-01,1973-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1973,1973,7012,December,,6.693999999000000,X
LKA,1974-01-01,1974-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1974,1974,7001,January,,6.829999999000000,X
LKA,1974-02-01,1974-02-28,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1974,1974,7002,February,,6.862999999000000,X
LKA,1974-03-01,1974-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1974,1974,7003,March,,6.688999999000000,X
LKA,1974-04-01,1974-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1974,1974,7004,April,,6.517999999000000,X
LKA,1974-05-01,1974-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1974,1974,7005,May,,6.470999999000000,X
LKA,1974-06-01,1974-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1974,1974,7006,June,,6.499999999000000,X
LKA,1974-07-01,1974-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1974,1974,7007,July,,6.530999999000000,X
LKA,1974-08-01,1974-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1974,1974,7008,August,,6.601999999000000,X
LKA,1974-09-01,1974-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1974,1974,7009,September,,6.703999999000000,X
LKA,1974-10-01,1974-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1974,1974,7010,October,,6.714999999000000,X
LKA,1974-11-01,1974-11-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1974,1974,7011,November,,6.692999999000000,X
LKA,1974-12-01,1974-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1974,1974,7012,December,,6.692999999000000,X
LKA,1975-01-01,1975-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1975,1975,7001,January,,6.597999999000000,X
LKA,1975-02-01,1975-02-28,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1975,1975,7002,February,,6.502999999000000,X
LKA,1975-03-01,1975-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1975,1975,7003,March,,6.456999999000000,X
LKA,1975-04-01,1975-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1975,1975,7004,April,,6.483999999000000,X
LKA,1975-05-01,1975-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1975,1975,7005,May,,6.674999999000000,X
LKA,1975-06-01,1975-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1975,1975,7006,June,,6.832999999000000,X
LKA,1975-07-01,1975-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1975,1975,7007,July,,6.991999999000000,X
LKA,1975-08-01,1975-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1975,1975,7008,August,,7.255999999000000,X
LKA,1975-09-01,1975-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1975,1975,7009,September,,7.466999999000000,X
LKA,1975-10-01,1975-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1975,1975,7010,October,,7.535999999000000,X
LKA,1975-11-01,1975-11-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1975,1975,7011,November,,7.597999999000000,X
LKA,1975-12-01,1975-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1975,1975,7012,December,,7.686999999000000,X
LKA,1976-01-01,1976-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1976,1976,7001,January,,7.712999999000000,X
LKA,1976-02-01,1976-02-29,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1976,1976,7002,February,,7.712999999000000,X
LKA,1976-03-01,1976-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1976,1976,7003,March,,7.872999999000000,X
LKA,1976-04-01,1976-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1976,1976,7004,April,,8.195999999000000,X
LKA,1976-05-01,1976-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1976,1976,7005,May,,8.501999999000001,X
LKA,1976-06-01,1976-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1976,1976,7006,June,,8.660999999000000,X
LKA,1976-07-01,1976-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1976,1976,7007,July,,8.679999999000000,X
LKA,1976-08-01,1976-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1976,1976,7008,August,,8.679999999000000,X
LKA,1976-09-01,1976-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1976,1976,7009,September,,8.706000000000000,X
LKA,1976-10-01,1976-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1976,1976,7010,October,,8.755999999000000,X
LKA,1976-11-01,1976-11-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1976,1976,7011,November,,8.719999999000001,X
LKA,1976-12-01,1976-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1976,1976,7012,December,,8.743999999000000,X
LKA,1977-01-01,1977-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1977,1977,7001,January,,8.770000000000000,X
LKA,1977-02-01,1977-02-28,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1977,1977,7002,February,,8.711000000000000,X
LKA,1977-03-01,1977-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1977,1977,7003,March,,7.997999999000000,X
LKA,1977-04-01,1977-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1977,1977,7004,April,,7.285999999000000,X
LKA,1977-05-01,1977-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1977,1977,7005,May,,7.285999999000000,X
LKA,1977-06-01,1977-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1977,1977,7006,June,,7.285999999000000,X
LKA,1977-07-01,1977-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1977,1977,7007,July,,7.285999999000000,X
LKA,1977-08-01,1977-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1977,1977,7008,August,,7.312999999000000,X
LKA,1977-09-01,1977-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1977,1977,7009,September,,7.973999999000000,X
LKA,1977-10-01,1977-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1977,1977,7010,October,,8.569000000000001,X
LKA,1977-11-01,1977-11-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1977,1977,7011,November,,12.239999999000000,X
LKA,1977-12-01,1977-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1977,1977,7012,December,,15.755000000000001,X
LKA,1978-01-01,1978-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LNR,Ceylon Rupee,1978,1978,7001,January,,15.452999998999999,X
LKA,1972-01-01,1972-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1972,1972,7021,Annual value,,5.970317181900000,X
LKA,1972-01-01,1972-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1972,1972,7001,January,,5.482467698100000,X
LKA,1972-02-01,1972-02-29,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1972,1972,7002,February,,5.482467698100000,X
LKA,1972-03-01,1972-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1972,1972,7003,March,,5.482467698100000,X
LKA,1972-04-01,1972-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1972,1972,7004,April,,5.482467698100000,X
LKA,1972-05-01,1972-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1972,1972,7005,May,,5.482467698100000,X
LKA,1972-06-01,1972-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1972,1972,7006,June,,5.482467698100000,X
LKA,1972-07-01,1972-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1972,1972,7007,July,,6.176999999000000,X
LKA,1972-08-01,1972-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1972,1972,7008,August,,6.399999999000000,X
LKA,1972-09-01,1972-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1972,1972,7009,September,,6.399999999000000,X
LKA,1972-10-01,1972-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1972,1972,7010,October,,6.461999999000000,X
LKA,1972-11-01,1972-11-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1972,1972,7011,November,,6.611999999000000,X
LKA,1972-12-01,1972-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1972,1972,7012,December,,6.697999999000000,X
LKA,1973-01-01,1973-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1973,1973,7021,Annual value,,6.402499999000000,X
LKA,1973-01-01,1973-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1973,1973,7001,January,,6.689999999000000,X
LKA,1973-02-01,1973-02-28,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1973,1973,7002,February,,6.555999999000000,X
LKA,1973-03-01,1973-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1973,1973,7003,March,,6.394999999000000,X
LKA,1973-04-01,1973-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1973,1973,7004,April,,6.337999999000000,X
LKA,1973-05-01,1973-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1973,1973,7005,May,,6.224999999000000,X
LKA,1973-06-01,1973-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1973,1973,7006,June,,6.101999999000000,X
LKA,1973-07-01,1973-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1973,1973,7007,July,,6.148999999000000,X
LKA,1973-08-01,1973-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1973,1973,7008,August,,6.271999999000000,X
LKA,1973-09-01,1973-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1973,1973,7009,September,,6.389999999000000,X
LKA,1973-10-01,1973-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1973,1973,7010,October,,6.465999999000000,X
LKA,1973-11-01,1973-11-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1973,1973,7011,November,,6.552999999000000,X
LKA,1973-12-01,1973-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1973,1973,7012,December,,6.693999999000000,X
LKA,1974-01-01,1974-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1974,1974,7021,Annual value,,6.650749999000000,X
LKA,1974-01-01,1974-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1974,1974,7001,January,,6.829999999000000,X
LKA,1974-02-01,1974-02-28,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1974,1974,7002,February,,6.862999999000000,X
LKA,1974-03-01,1974-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1974,1974,7003,March,,6.688999999000000,X
LKA,1974-04-01,1974-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1974,1974,7004,April,,6.517999999000000,X
LKA,1974-05-01,1974-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1974,1974,7005,May,,6.470999999000000,X
LKA,1974-06-01,1974-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1974,1974,7006,June,,6.499999999000000,X
LKA,1974-07-01,1974-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1974,1974,7007,July,,6.530999999000000,X
LKA,1974-08-01,1974-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1974,1974,7008,August,,6.601999999000000,X
LKA,1974-09-01,1974-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1974,1974,7009,September,,6.703999999000000,X
LKA,1974-10-01,1974-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1974,1974,7010,October,,6.714999999000000,X
LKA,1974-11-01,1974-11-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1974,1974,7011,November,,6.692999999000000,X
LKA,1974-12-01,1974-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1974,1974,7012,December,,6.692999999000000,X
LKA,1975-01-01,1975-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1975,1975,7021,Annual value,,7.007166665700000,X
LKA,1975-01-01,1975-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1975,1975,7001,January,,6.597999999000000,X
LKA,1975-02-01,1975-02-28,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1975,1975,7002,February,,6.502999999000000,X
LKA,1975-03-01,1975-03-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1975,1975,7003,March,,6.456999999000000,X
LKA,1975-04-01,1975-04-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1975,1975,7004,April,,6.483999999000000,X
LKA,1975-05-01,1975-05-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1975,1975,7005,May,,6.674999999000000,X
LKA,1975-06-01,1975-06-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1975,1975,7006,June,,6.832999999000000,X
LKA,1975-07-01,1975-07-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1975,1975,7007,July,,6.991999999000000,X
LKA,1975-08-01,1975-08-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1975,1975,7008,August,,7.255999999000000,X
LKA,1975-09-01,1975-09-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1975,1975,7009,September,,7.466999999000000,X
LKA,1975-10-01,1975-10-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1975,1975,7010,October,,7.535999999000000,X
LKA,1975-11-01,1975-11-30,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1975,1975,7011,November,,7.597999999000000,X
LKA,1975-12-01,1975-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1975,1975,7012,December,,7.686999999000000,X
LKA,1976-01-01,1976-12-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1976,1976,7021,Annual value,,8.411999999100001,X
LKA,1976-01-01,1976-01-31,38,'144,Sri Lanka,LCU,Local currency units per USD,LKR,Sri Lanka Rupee,1976,1976,7001,January,,7.712999999000000,X
